Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,Quik Park - Tesla,235 W 56th St,,New York,NY,10019,,212-974-6147  877-798-3752,E,,Public,Garage business hours; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7658676,-73.9824872,2016-04-04,67748,2017-01-18 00:47:52 UTC,P,,,2015-02-01,,,,,TESLA
ELEC,Quik Park - Tesla,70 Little W St,,New York,NY,10280,,212-349-8316  877-798-8316,E,,Public,Garage business hours; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7070972,-74.0168867,2016-04-04,67749,2017-01-18 00:47:52 UTC,P,,,2015-03-01,,,,,TESLA
ELEC,Quik Park - Tesla,423 W 23rd St,,New York,NY,10011,,212-352-0514  877-798-3752,E,,Public,Garage business hours; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7469089,-74.0022853,2016-04-04,67751,2017-01-18 00:47:50 UTC,P,,,2015-02-01,,,,,TESLA
ELEC,Quik Park - Tesla,9 W 57th St,,New York,NY,10019,,212-754-4077  877-798-3752,E,,Public,Garage business hours; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7636677,-73.9748016,2016-04-04,67752,2017-01-18 00:47:51 UTC,P,,,2015-03-01,,,,,TESLA
ELEC,ScottTech,336 Court St,,Binghamton,NY,13904,,315-214-6065  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.1033492,-75.8933884,2016-04-04,67753,2017-01-18 00:47:58 UTC,P,,,2015-04-01,,,,,TESLA J1772
ELEC,Serendipity Labs - Tesla,80 Theodore Fremd Ave,,Rye,NY,10580,,914-908-6770  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.9830082,-73.6879499,2016-04-04,67754,2017-01-18 00:47:58 UTC,P,,,2015-02-01,,,,,TESLA
ELEC,The Point Resort,222 Beaverwood Rd,,Saranac Lake,NY,12983,,518-891-5674  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla guest use only; see front desk for access,,,,,,3,,,Tesla,http://www.teslamotors.com/supercharger,200-8,44.303722,-74.331337,2016-04-04,67755,2017-01-18 00:48:00 UTC,P,,,2015-03-01,,,,,TESLA J1772
ELEC,Waldorf Astoria - Tesla,301 Park Ave,,New York,NY,10022,,212-355-3000  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla guest use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.75652,-73.9734057,2016-04-04,67756,2017-01-18 02:01:24 UTC,P,,,2015-04-01,,,,,TESLA
ELEC,iPark - Tesla,250 W 19th St,,New York,NY,10011,,212-627-1704  877-798-3752,E,,Public,Garage business hours; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7421526,-73.9991354,2016-04-04,67758,2017-01-18 00:22:42 UTC,P,,,2015-03-01,,,,,TESLA
ELEC,Catskill Center,43355 State Highway 28,,Arkville,NY,12406,,845-586-2611,E,,Public - Call ahead,24 hours daily; available only if the staff vehicle is fully charged; donations encouraged,,,,,,1,,,,,200-8,42.1480618,-74.6192438,2016-06-03,67761,2017-01-18 02:40:36 UTC,P,,,2012-06-15,,,,,J1772
ELEC,CATSKILLBREWERY,672 Old Rte 17,"CATSKILL BREW; Main Entrance to Catskill Brewery, visible from road.",Livingston Manor,NY,12758,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9066433,-74.824934,2017-02-15,68158,2017-02-15 09:49:16 UTC,,,,,,,,,J1772
E85,Valero - Wading River,5904 Route 25A,,Wading River,NY,11792,,631-929-0874,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,200-8,40.9455193,-72.8240249,2016-08-03,68235,2017-01-18 02:26:27 UTC,P,,,2015-07-01,,,,false,
LPG,Saint Lawrence Seaway Development Corporation (SLSDC),251 Fregoe Rd,,Massena,NY,13662,,,E,,Private,DOT fleet use only,,,,,,,,,,,200-8,44.9765337,-74.7945989,2017-01-11,68555,2017-01-18 02:52:21 UTC,FG,17,Department of Transportation,2015-07-15,,,false,,
CNG,US Postal Service - Manhattan Vehicle Maintenance Facility,201 11th Ave,,New York,NY,10199,,,E,,Private,USPS fleet use only,,,,,,,,,,,200-8,40.7503026,-74.0062198,2017-01-11,68556,2017-01-18 02:53:21 UTC,FG,25,U.S. Postal Service,2009-07-01,,HD,,,
ELEC,Orange Motors,799 Central Ave,,Albany,NY,12206,,518-489-5414,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,42.6797039,-73.788772,2016-04-04,68578,2017-01-18 01:35:02 UTC,P,,,2015-05-01,,,,,J1772
ELEC,Price Chopper,1060 Madison Ave,,Albany,NY,12208,,518-438-6241,E,,Public,24 hours daily,,,,,,2,,,,,200-8,42.6643726,-73.7904294,2016-04-04,68579,2017-01-18 01:35:01 UTC,P,,,2015-05-01,,,,,J1772
ELEC,Capital One - Melville,275 Broadhollow Rd,,Melville,NY,11747,,,E,,Private,Employee use only,,,,,,1,,,,,200-8,40.7831943,-73.4168691,2016-05-09,68586,2017-01-18 00:33:08 UTC,P,,,2012-06-05,,,,,J1772
CNG,Clean and Green CNG Technologies Corp,3004 N Main St Ext,,Jamestown,NY,14701,,716-665-7893,E,,Public - Credit card at all times,24 hours daily,A D M V FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-8,42.1281813,-79.241153,2016-08-03,68608,2017-01-18 02:42:16 UTC,P,,,2016-07-01,,HD,,,
ELEC,ULSTER COUNTY,28-40 Crown St,UC COURT HOUSE; Station is located in the south west corner of lot near parking attendant building,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9333459,-74.0208989,2017-02-15,68772,2017-02-15 09:55:11 UTC,,,,,,,,,J1772
ELEC,ULSTER COUNTY,1 Development Ct,UC DSS; Statioin is located at the back of the building,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9479836,-73.9963436,2017-02-15,68773,2017-02-15 09:55:11 UTC,,,,,,,,,J1772
ELEC,ULSTER COUNTY,136 Prospect St,UC PROBATION; station is located in the south west corner of building,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9310811,-74.0105885,2017-02-15,68774,2017-02-15 09:55:10 UTC,,,,,,,,,J1772
ELEC,ULSTER COUNTY,54-62 NY-52,ELLENVILLE; station is located in lot across from front door of building,Ellenville,NY,12428,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7177457,-74.3964086,2017-02-15,68775,2017-02-15 09:55:09 UTC,,,,,,,,,J1772
ELEC,ULSTER COUNTY,380 Albert St,UCLEC; Station is located on the North East side of building,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9130185,-74.0146564,2017-02-15,68776,2017-02-15 09:55:08 UTC,,,,,,,,,J1772
ELEC,ULSTER COUNTY,2-38 Main St,UC OFFICE; station is located at the north end of the lot near the parking attendant,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9329927,-74.0171375,2017-02-15,68777,2017-02-15 09:55:08 UTC,,,,,,,,,J1772
ELEC,ULSTER COUNTY,300-398 Shamrock Ln,UC DPW; Station is located in the rear of the public works lot,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9359831,-74.0282868,2017-02-15,68778,2017-02-15 09:55:08 UTC,,,,,,,,,J1772
ELEC,ULSTER COUNTY,239 Golden Hill Dr,UC GOLDEN HILL; Station is located in the South East corner of parking lot,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9170698,-74.0189879,2017-02-15,68779,2017-02-15 09:55:07 UTC,,,,,,,,,J1772
ELEC,PANYNJ,E End Rd La Guardia Airport,"LGA E GARAGE W1; LGA East Garage, West End",New York,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7707522,-73.866327,2017-02-15,68795,2017-02-15 09:36:02 UTC,,,,,,,,,J1772
ELEC,PANYNJ,E End Rd La Guardia Airpot,"LGA E GARAGE C1; LGA East garage, center section",New York,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7703297,-73.8656832,2017-02-15,68801,2017-02-15 09:32:38 UTC,,,,,,,,,J1772
ELEC,PANYNJ,E End Rd,"LGA E GARAGE E1; LGA East Garage, East end",New York,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7699965,-73.8650932,2017-02-15,68802,2017-02-15 09:32:36 UTC,,,,,,,,,J1772
ELEC,SHINEMAN SOUTH,309 Washington Blvd SUNY Oswego parking lot C-8,"SHINEMAN 03; Located on the SUNY Oswego campus in front of the Shineman center; Parking Lot C-8 off Washington Boulevard
SHINEMAN 02; Located on the SUNY Oswego campus in front of the Shineman center; Parking Lot C-8 off Washington Boulevard
SHINEMAN 01GW; Located on SUNY Oswego Campus in front of the Shineman Center; Lot C-8 (off Washington Blvd)",Oswego,NY,13126,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.4542725,-76.5377762,2017-02-15,68944,2017-02-15 09:25:48 UTC,,,,,,,,,J1772
ELEC,Icon Parking - Omni Parking,143-159 W 68th Street,"Entrance on 179 W 68th St or 184 W 69th 
St between Broadway & Amsterdam Ave.
",New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,40.776152,-73.98282,2017-02-15,69030,2017-02-15 08:15:19 UTC,,,,,,,,,J1772
ELEC,NORTHTOWN VW,1135 Millersport Hwy,VW_408152_A,Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.981621,-78.7958716,2017-02-15,69055,2017-02-15 09:40:19 UTC,,,,,,,,,J1772
ELEC,RIT EV CHARGING,Clark Drive,"D LOT SOUTH STA; D lot at south end of parking lot
D LOT NORTH; D Lot, south end of parking lot
D LOT CENTER; D Lot, south end of parking lot",Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0860581,-77.673355,2017-02-15,69056,2017-02-15 09:21:49 UTC,,,,,,,,,J1772
ELEC,CT ROCHESTER,655 Elmwood Ave,CTR GARAGE; The station is located on the 2nd level of the parking garage,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.1242694,-77.6212739,2017-02-15,69101,2017-02-15 09:13:03 UTC,,,,,,,,,J1772
ELEC,ULSTER COUNTY,124 Marys Ave,SUNY EXTENSION; Station is located in new lot at rear of building,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9236099,-73.9984964,2017-02-15,69195,2017-02-15 09:55:12 UTC,,,,,,,,,J1772
ELEC,Walgreens,589 Prospect Ave,,Brooklyn,NY,11215,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,,,eVgo Network,https://www.evgonetwork.com/,GPS,40.6566696166992,-73.9775466918945,2017-02-15,69296,2017-02-15 10:51:17 UTC,,,,,,,,,J1772
ELEC,7-Eleven - Flushing,58-12 Francis Lewis Blvd,,Flushing,NY,11364,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,40.7450370788574,-73.7770614624023,2017-02-15,69460,2017-02-15 10:56:28 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,Legend Nissan,286 W Jericho Turnpike,,Syosset,NY,11791,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,GPS,40.8096771240234,-73.5077667236328,2017-02-15,69476,2017-02-15 10:56:48 UTC,,,,,,,,,CHADEMO
ELEC,OSSINING,101 NY-9A,"EV 1; Drive into driveway, on the right hand side of property",Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.1786944,-73.8406187,2017-02-15,69704,2017-02-15 09:55:06 UTC,,,,,,,,,J1772
ELEC,EDISONPARKFAST,92 Livingston St,LOC # 75,new york,NY,11201,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.6909201,-73.9904641,2017-02-15,69709,2017-02-15 09:34:57 UTC,,,,,,,,,J1772
ELEC,Lake Mohonk,1000 Mountain Rest Road,"These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.
These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.
These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.
These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.",New Paltz,NY,12561,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.7682793,-74.1560166,2017-02-15,69911,2017-02-15 08:48:28 UTC,,,,,,,,,J1772
ELEC,GARVEY VW,483 Quaker Rd,VE_408313_A,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.3293691,-73.6297496,2017-02-15,70094,2017-02-15 09:39:55 UTC,,,,,,,,,J1772
ELEC,STONY BROOK UNV,Campus Dr,"SBU ESS; -
SBU SP LOT; For fleet use only",Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.914587,-73.125841,2017-02-15,70148,2017-02-15 09:52:33 UTC,,,,,,,,,J1772
ELEC,NEMER VW,550 Troy Schenectady Rd,VW_408396,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.750429,-73.7653259,2017-02-15,70151,2017-02-15 09:45:52 UTC,,,,,,,,,J1772
ELEC,STONY BROOK UNV,698 Circle Rd,SBU AUTO GAR; Fleet use only,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.9176679,-73.1291938,2017-02-15,70237,2017-02-15 09:28:48 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,"Niagara Falls State Park, Niagara Reservation","NIAGARA FALLS02; -
NIAGARA FALLS 1; Located near the parking attendant booth at Niagara Falls parking lot",Niagara Falls,NY,14303,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.086717,-79.066509,2017-02-15,70245,2017-02-15 09:55:28 UTC,,,,,,,,,J1772
HY,StationOne Ithaca,Willow St,,Ithaca,NY,14850,,,P,2017-01-15,PLANNED - not yet accessible (Public),,,,,,,,,,,,GPS,42.450161,-76.5035439,2016-06-03,70259,2017-01-18 02:13:34 UTC,P,,,,,,,,
ELEC,Shops at Main - Tesla,4455 Transit Rd,,Buffalo,NY,14221,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.9683751,-78.695913,2016-04-04,70297,2017-01-18 00:50:46 UTC,P,,,2015-06-01,,,,,TESLA
ELEC,Cosimo's on Union - Tesla,1217 NY 300,,Newburgh,NY,12550,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.4999045,-74.071566,2016-04-04,70298,2017-01-18 01:25:42 UTC,P,,,2015-07-01,,,,,TESLA
ELEC,NATIONAL GRID,200 Niagara St,TONOWANDA; -,Tonawanda,NY,14150,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0191087,-78.8869733,2017-02-15,70311,2017-02-15 09:13:29 UTC,,,,,,,,,J1772
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Public - Call ahead,Delaership business hours,,,,,,1,,,,,200-8,43.185323,-76.2418894,2016-04-04,70451,2017-01-18 02:35:18 UTC,P,,,2014-09-15,,,,,J1772
ELEC,Fuccillo Nissan of Latham,976 New Loudon Rd,,Latham,NY,12110,,518-250-4380,E,,Public - Call ahead,Delaership business hours,,,,,,1,,,,,200-8,42.7682461,-73.7550889,2016-04-04,70452,2017-01-18 01:26:23 UTC,P,,,2012-01-11,,,,,J1772
ELEC,Great Neck Nissan,250 Northern Blvd,,Great Neck,NY,11021,,516-482-7700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,40.7769401,-73.7271752,2016-04-04,70453,2017-01-18 01:26:24 UTC,P,,,2014-06-09,,,,,J1772
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Private,Service center use only,,,,,,1,,,,,200-8,43.185323,-76.2418894,2016-04-04,70460,2017-01-18 02:35:18 UTC,P,,,2014-09-15,,,,,J1772
ELEC,Fuccillo Nissan of Latham,976 New Loudon Rd,,Latham,NY,12110,,518-250-4380,E,,Private,Service center use only,,,,,,1,,,,,200-8,42.7682461,-73.7550889,2016-04-04,70461,2017-01-18 01:26:23 UTC,P,,,2012-01-11,,,,,J1772
ELEC,Great Neck Nissan,250 Northern Blvd,,Great Neck,NY,11021,,516-482-7700,E,,Private,Service center use only,,,,,,1,,,,,200-8,40.7769401,-73.7271752,2016-04-04,70462,2017-01-18 01:26:24 UTC,P,,,2014-06-09,,,,,J1772
ELEC,HAMPTON INN,1442 Western Ave,HAMPTON INN ALB; The station is located behind the hotel,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6791149,-73.8366303,2017-02-15,70496,2017-02-15 09:19:04 UTC,,,,,,,,,J1772
ELEC,Sunshine Square Shopping Center,700 Patchogue Yaphank Rd,,Medford,NY,11763,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,,,eVgo Network,https://www.evgonetwork.com/,GPS,40.8070793151855,-72.9545440673828,2017-02-15,70557,2017-02-15 10:51:23 UTC,,,,,,,,,J1772
ELEC,LASH VW,376 Tarrytown Rd,VW_408340_A,White Plains,NY,10607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.0430009,-73.796297,2017-02-15,70933,2017-02-15 09:45:24 UTC,,,,,,,,,J1772
ELEC,SCHENECTADY,17 Broadway,LIBERTY-YATES; In center of paid lot near utility pole,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.8154058,-73.9407109,2017-02-15,70935,2017-02-15 09:39:53 UTC,,,,,,,,,J1772
ELEC,SUNY ONEONTA,24-26 Ravine Pkwy N,"SUNY ONEONTA; -The station is reserved for employee vehicles, but can be used by students and community members who receive permission from the Office of Sustainability.",Oneonta,NY,13820,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.4689577,-75.0658663,2017-02-15,71024,2017-02-15 09:56:25 UTC,,,,,,,,,J1772
ELEC,BASIL VW,6179 S Transit Rd,VW_408303_A,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.122587,-78.695547,2017-02-15,71103,2017-02-15 09:39:44 UTC,,,,,,,,,J1772
ELEC,DOUBLETREEHOTEL,455 S Broadway,DC FAST CHARGER; ChargePoint BMW & VW Express Corridor Location,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.0614105,-73.8628291,2017-02-15,71167,2017-02-15 09:24:56 UTC,,,,,,,,,J1772COMBO
ELEC,Smithtown Nissan Showroom,535 Middle Country Rd,,St. James,NY,11780,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,GPS,40.8604202270508,-73.1615982055664,2017-02-15,71224,2017-02-15 10:56:44 UTC,,,,,,,,,CHADEMO
ELEC,Village Commons,186 Katonah Avenue,,Katonah,NY,10536,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,41.2565231323242,-73.6842727661133,2017-02-15,71292,2017-02-15 10:59:20 UTC,,,,,,,,,CHADEMO J1772COMBO
CNG,Clean Energy - Islip Resource Recovery Agency,4001 Veterans Memorial Hwy,,Ronkonkoma,NY,11779,,866-809-4869,E,,Public - Credit card at all times,24 hours daily,D M V CleanEnergy Voyager Tchek TCH,,Q,3600,,,,,,,200-8,40.786264,-73.105963,2016-04-04,71421,2016-07-26 13:06:53 UTC,P,,,2015-11-15,,HD,,,
ELEC,GAULT BMW,2311 North St,STATION 01,Endicott,NY,13760,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.107059,-76.035088,2017-02-15,71477,2017-02-15 09:45:04 UTC,,,,,,,,,J1772
ELEC,Woodbury Common Premium Outlets,498 RED APPLE CT,,CENTRAL VALLEY,NY,10917,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,41.3165435791016,-74.1258087158203,2017-02-15,71563,2017-02-15 10:56:27 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,TOWNE BMW,8215 Main St,SERVICEDRIVE OS; Located to the left side of the left rear service door on south side of building.,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.9640836,-78.6876536,2017-02-15,71586,2017-02-15 09:50:03 UTC,,,,,,,,,J1772
ELEC,The Spot Restaurant - Tesla,1062 Front St,,Binghamton,NY,13905,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.1458295,-75.901724,2016-04-04,71836,2017-01-18 01:35:25 UTC,P,,,2015-10-01,,,,,TESLA
ELEC,Hunter's Point South Crossing,1-55 Borden Avenue,"Enter via. Borden Ave.

Enter via. Borden Ave.
",Queens,NY,11101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,40.742397,-73.959225,2017-02-15,71935,2017-02-15 08:08:45 UTC,,,,,,,,,J1772
ELEC,MAGUIRE VW,370 Elmira Rd,VW_408158_A,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.4224255,-76.5174374,2017-02-15,71944,2017-02-15 09:39:23 UTC,,,,,,,,,J1772
ELEC,Somers Commons,80 Route 6,,Somers,NY,10505,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,41.3433380126953,-73.7572860717773,2017-02-15,72053,2017-02-15 10:54:03 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,Putnam Plaza,1872 Route 6,,Carmel,NY,10562,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,41.414005279541,-73.6682434082031,2017-02-15,72055,2017-02-15 10:58:49 UTC,,,,,,,,,CHADEMO J1772COMBO
E85,Citgo,1249 Montauk Hwy,,Oakdale,NY,11769,,631-567-2389,E,,Public,24 hours daily,Cash Checks A D M V,,,,,,,,,,200-8,40.7421542,-73.1308923,2016-04-04,72095,2017-01-18 02:03:57 UTC,P,,,2015-12-28,,,,false,
